 -331 , -43 , 528 , -131 , -296 , 304 , 88 , 107 , -747 , -389 , 406 , 576 , -621 , -291 , 534 , -654 , -620 , 934 , -377 , 897 , -661 , -357 , 541 , -511 , 472 , -655 
 -885 , 486 , 658 , 695 , -573 , 76 , -505 , -561 , 997 , 475 , 700 , -737 , -365 , -585 , 47 , 358 , -710 , 338 , 544 , 579 , 877 , -792 , 587 , -14 , -196 , 332 
 -930 , -913 , -406 , 344 , -771 , 60 , -83 , 413 , 363 , 968 , -919 , -978 , 823 , -964 , -293 , -444 , -953 , 270 , -752 , 166 , -370 , 199 , 481 , -356 , 866 , -153 
 193 , -179 , 41 , 88 , 84 , -471 , -374 , -275 , 599 , 513 , -121 , 596 , 753 , -675 , -802 , -811 , -558 , -809 , 960 , 276 , 699 , 823 , -913 , 603 , 193 ,= ( ( ( J64 - V47 ) - A77 ) - J55 ) 
 -451 , -95 , -862 , 29 , 751 , -511 , 991 , 466 , 157 , -666 , 352 , 325 , -472 , 89 , -27 , -330 , -624 , 642 , -473 , -207 , -481 , 543 , 122 , 442 , 222 , -670 
 565 , -961 ,= ( ( V47 - ( J64 - Z18 ) ) + E32 ) , 373 , 164 , 64 , 640 ,= ( ( ( U8 - J30 ) + H77 ) - P6 ) , 241 , -133 , 496 , 28 , 150 , -922 , -616 , 773 , 169 , 89 , -172 , 770 , -152 , -108 , 847 , 248 , -431 , -913 
 765 , -358 , -527 , -328 , 433 , -657 , -527 , 122 , 730 , 113 , 235 , -459 , -578 ,= ( ( ( N65 + C20 ) + U8 ) + B27 ) , 285 , -897 , 30 , -375 , -939 , 385 , 42 , -996 , -138 , -178 , -980 , -108 
 -316 , 143 , 453 ,= ( W32 - ( ( M92 - U8 ) + H77 ) ) , 912 , 951 , 745 , -218 , 900 , -88 , -867 , 8 , 934 , 189 , 18 , 609 , -274 , 592 , 262 , -751 , -97 , -720 , -772 , 617 , -637 , 889 
 837 , -928 , -629 , -19 , -615 , -27 , -241 , 117 , 203 , -454 , -698 , -602 , 894 , 302 , -153 , -652 , -132 , 289 , 441 , 166 , 396 , -348 , 62 , -311 , 192 , -201 
 811 , -213 , -473 , 63 , -437 , -287 , 228 , -901 , 561 , -815 , -642 , 243 ,= ( E5 - ( N57 + ( R41 - G38 ) ) ) , -676 , -183 , -4 , 496 , -268 , 92 ,= ( ( ( J64 - H77 ) - R73 ) + P6 ) , -586 , 852 , -11 , 187 , 479 , -901 
 713 , -712 , -599 , -403 , 655 , -119 , -727 , -631 , -582 , 678 , 976 , 384 , -365 , -443 , 592 , -848 , -161 , 408 , -330 , -749 , -104 , -852 , 934 , -482 , 958 , -656 
 609 , 322 , -169 , 54 , -510 , -547 , -732 , 494 , 267 , -540 , 4 , -62 , -564 , -731 , -474 , -349 , 367 , -80 , -458 , 978 , -304 , -537 , 451 , 675 , 377 , -639 
 270 ,= ( V47 + ( ( C20 + E5 ) - G8 ) ) , -106 , -256 , 440 , -673 , 945 , -550 , 873 , -888 , -144 , 194 , -73 , 11 , 395 , -818 , 220 , -888 , -472 , -366 , 868 , -712 , -486 , 31 , -805 , -742 
 502 , -782 , 49 , -613 , -172 , 141 , 187 , -784 , 536 , -295 ,= ( E5 + ( ( C20 - P6 ) + H77 ) ) , -202 , 534 , -983 , -862 , 790 , 58 , 453 , -955 , -828 , 215 , 623 , 907 , 402 , -976 , 110 
 -47 , 37 , 333 , 65 , 935 , 49 , 444 , 992 , 379 , -458 , 491 , 286 , -642 , -89 , 329 , -159 , 559 , -178 , -914 , 963 , 186 , -741 , -780 , 172 , -515 , 672 
 -882 , 364 , -505 , 87 , -492 , -735 , 618 , -692 , 394 ,= ( ( E5 + ( Y71 - V47 ) ) + W32 ) , -119 , 947 , 29 , -363 , 765 , 324 , 977 , -546 , -510 , -915 , -141 , -481 , -700 , 912 , 120 , 470 
 -839 , 178 , -606 , -463 , -750 , -401 , -130 , -279 , 716 , -389 , 581 , 595 , -247 , 196 , 523 , -703 , -816 , 891 , 295 , -337 , 752 ,= ( ( C20 - ( W32 - Z18 ) ) + N65 ) , -293 , -475 , 927 , 973 
 -581 , 131 , 233 , -292 ,= ( ( J64 - ( V47 - Z18 ) ) - H52 ) , -303 , 167 , 526 , -872 , 59 , 870 , 395 , -30 , -364 , 502 , 802 , -189 , -209 , 388 , -422 , 80 , 618 ,= ( ( ( Z18 + J64 ) + C20 ) + E32 ) , 110 , -50 , 717 
 -324 , -652 , -730 , -783 , -133 , 665 , 290 , -450 , -400 , -292 , -172 , -533 , -368 , 182 , 264 , 107 , 596 , -895 , 561 , -592 , -34 , 461 , 650 , -454 , 151 , -136 
 370 , -178 , 161 , -628 , -51 , 178 , -252 , 591 , 85 , 461 , -457 , 921 , -719 , 131 , -750 , -30 , 490 , 391 , -538 , 426 , 567 , 43 , -158 , 662 , 645 , -716 
 159 , -851 , -885 , -874 , -937 , -843 , -453 , -317 , -188 , -71 , -597 , -990 , 908 , -278 , 560 , 471 , -642 , 202 , -820 , -981 , 20 , 782 , -825 , 827 , 253 , -974 
 -463 , -764 , -858 , 545 , -272 , -987 , -536 , 921 , 941 , -219 , -436 , 12 , -961 , 890 , 228 , 872 , 150 , 80 , -713 , 716 , -274 , -543 , 228 , 24 , 904 ,= ( Y71 - ( R73 + ( H77 - E63 ) ) ) 
 -519 , 119 , 306 , -661 , 981 , -479 , -230 , 815 , -72 , -496 , -61 , 707 , -267 , 623 , 207 , 208 , -839 , 676 , 621 , -539 , 807 , -21 , -524 , -403 , -146 , -686 
 978 , 431 , 50 , 24 , 190 , 88 ,= ( ( Y71 + ( P6 - M50 ) ) + M24 ) , 886 , 720 , 960 , -946 , -116 , -75 , 539 , -745 , 43 , -841 , 864 , -511 , -305 , -197 , 201 , 142 , 456 , -202 , -683 
 381 , -376 , -966 , 976 , -923 , 792 , -938 , -277 , 121 , 88 , -907 , 338 , 348 , 321 , 955 , -861 , 977 , -610 , 452 ,= ( B27 + ( ( J64 - J30 ) + K68 ) ) , -408 , -824 , 530 , 846 , 60 , -590 
 332 , -956 , 822 , 962 , 708 , -791 , -877 , 992 , -814 , 287 , 534 , -451 , 387 , -998 , -144 , -688 , -322 , 959 , -492 , 904 , 228 , -422 , 651 , -266 , -459 , -256 
 36 , -364 , 487 , 34 , 262 , -532 , -444 , -310 , 590 , -104 , -254 , -749 , 105 , 141 , 795 , 682 ,= ( ( E32 + ( V47 - Z18 ) ) + R78 ) ,= ( E32 - ( H77 - ( P6 - K28 ) ) ) , -142 , 560 , 747 , -545 , 943 , 823 , 379 , -803 
 313 , 204 , -418 , 924 , -380 , 812 , 439 , 299 , -154 , 890 ,= ( A59 + ( J30 - ( J64 + U8 ) ) ) , 775 , 220 , -500 , 637 , 253 , 508 , -419 , -685 , -390 , 469 , -670 , -896 , 624 , -256 , 608 
 224 , 991 , -771 , 484 , -171 , 527 , -669 , -828 , -261 , 253 , 750 , 808 , 427 , 406 , -781 , 184 , 260 , 956 , -477 , 902 , 411 , 747 , 710 , 28 , -216 , 401 
 -390 , 232 , 441 , -621 , 613 , 635 , 685 , 495 , 203 , -121 , 759 , 742 , 699 , -426 , -980 , 251 , 947 , 169 , 355 , -196 , 503 , -929 , -426 , 531 , -845 , 962 
 971 , -99 , -429 , 558 , -29 , -204 , 487 , -968 , 469 , -315 , 460 , 109 , -488 , 882 , 183 , 497 , 17 , 65 , 103 , -184 , -824 , 786 , -597 , -387 , 871 , 249 
 921 , -642 , -767 , -134 , -539 , -728 , 913 , 977 , 235 , 507 , 86 , -661 , 731 , 26 , -678 , -448 , 882 , 696 , -182 , -691 , 146 , -514 , -434 , -493 , 619 , -121 
 -449 , 75 , 457 , 611 , 315 , -623 , -718 , 597 , -884 , -211 , -805 , 143 , -987 , 21 , -848 , 440 , -486 , 657 , 394 , -66 , -145 ,= ( J64 + ( ( Q49 + V45 ) + B73 ) ) , -903 , 394 , -920 , 700 
 639 , 490 , -361 , -483 , 173 , 946 , 235 , 812 , 303 , -190 , -686 , -276 , 299 , -394 , 444 , 67 , -463 , -452 , 391 , -271 , -422 , -213 , -959 , -116 ,= ( ( ( W32 + P6 ) - T24 ) - T79 ) , -37 
 56 , -671 , -742 , -642 , 548 , 468 , 243 , -462 , 548 , -28 , 692 , 425 , 188 , 730 , -119 , 85 , -366 , -698 , 246 , 449 , 46 , 359 , -114 , 388 , -424 , 596 
 19 , -639 , -985 , -962 , -833 , -787 , -86 , 337 , -192 , 652 , -480 , -162 ,= ( T39 + ( K28 - ( V31 + S63 ) ) ) , -338 , 253 , -426 , 512 , -216 , 748 , 329 , -271 , 197 , 376 , 431 , -540 , 323 
 -517 , 848 , -373 , -51 , -104 , -526 , -657 , 470 , 841 , 668 , -959 , -596 , 628 , 521 , -149 , -880 , -772 , 636 , -51 , -902 , -995 , 930 , 435 , 313 , 644 , -138 
 -878 , 653 , 368 , -988 , -164 , -887 , 792 , -638 , 609 , 727 , -827 , 183 , -230 , -934 , -474 , 934 , 542 , 829 , -536 , 65 , -766 , 433 , -48 , -965 , 474 , -192 
 -596 , -856 , -941 , 5 , -534 , 589 , 168 , 324 , -504 , -843 , 446 , 583 , 130 , 355 , -8 , 309 , 974 , -201 , 177 , -76 , -433 , -277 ,= ( ( H56 + ( H66 + R8 ) ) + Q80 ) , 714 , -530 , 799 
 -105 , 38 , 906 , 94 , 90 , 113 , -614 , 641 , 748 , -132 , -339 , 238 , 507 , 971 , -167 , 572 , -790 , 743 , -68 , -318 , 136 , -480 , -819 , -600 , 830 , -106 
 -927 , 40 , -426 , -674 , -849 , -519 , -753 , 289 , 605 , 381 , -555 , -589 , -696 , -964 , -246 , -824 , 787 , -847 , -154 , -27 , 269 , -989 , 739 , -771 , 526 , 429 
 751 , 15 , 933 , 50 , -952 , -58 , -361 , -351 , 532 , -105 , 27 , -214 , -717 , -906 , -788 , 826 , -290 , 47 , 100 , 329 , 445 , 37 , -358 , 339 , -630 , -552 
 374 , -591 , -428 , 610 , 83 , 326 , 303 , 686 , -883 , 119 , -886 , -711 , -891 ,= ( ( ( D22 - P6 ) - U8 ) + G8 ) , -63 , 363 , 488 , -520 , -290 , 174 , -768 , -423 , 560 , 348 , 543 , -847 
 448 , 785 , 832 , 959 , -878 , 719 , 548 , 563 , -234 , -870 , -870 , -102 , 932 , -401 , 388 , -57 , 66 , -16 , 709 ,= ( ( ( D22 + E5 ) - N65 ) - Y71 ) , -567 , -927 , 330 , -961 , -85 , 24 
= ( Z18 - ( W32 + ( C20 - R41 ) ) ) , 897 , 972 , 245 , 735 , 55 , -930 , -82 , 989 , -563 , 251 , -187 , 756 , 11 , -8 , 296 , -420 , -967 , 342 , 975 , -518 , -54 , -769 , -365 , -137 , -858 
 -972 , -106 , -432 , -296 , 286 , -767 , 144 , 42 , 453 , -705 , -924 , -706 , -804 , 624 , 627 , 944 , -162 , 252 , -188 , 998 , 398 , -423 , -264 , 104 , -43 , 101 
 -264 , -957 , 290 , -619 , 97 , 313 , -574 , 677 , -453 , 716 , 213 , 761 , 982 , 808 , -561 , -957 , 863 , 557 , -991 , -323 , 979 , -990 , -913 , -687 , 576 , 173 
 598 , -873 , -223 , -962 , 10 , -766 , 597 , 843 , 272 , 460 , -608 ,= ( J64 - ( ( W32 + Z18 ) - V47 ) ) , -622 , -993 , 886 , -325 , 222 , 54 , -272 , 640 , -584 , -923 , -261 , 891 , 937 , 457 
 369 , -743 , -435 , -847 ,= ( ( ( H77 - V31 ) + C20 ) - Z36 ) , 779 , 387 , -61 , 87 , -897 , -349 , 455 , -142 , 200 , -962 , -633 , -492 , 855 ,= ( ( ( E32 - P6 ) + B27 ) + M50 ) , 913 , -12 , 577 , 373 , 297 , -835 , 378 
 95 , 317 , 995 , 994 , -116 , -252 , 903 , 464 , 647 ,= ( ( ( U38 - J80 ) - P87 ) - D74 ) , 183 , 830 , -870 , 374 , 504 , -647 , 811 , 543 , 828 , 871 , 867 , 818 , -610 , 769 , -209 , 111 
 33 , 254 , 688 , 414 , -257 , -707 , -148 , 118 , -822 , 693 , 157 , -642 , 2 ,= ( ( Y71 - ( Z18 + E32 ) ) - V47 ) , -841 , 231 , 488 , 866 , -552 , -291 , -315 , -124 , 118 , 747 , -175 , -217 
 -420 , -972 , -293 , 703 , 675 , -846 , 491 , 981 , -868 , -592 , -762 , 656 , -813 , 361 , 102 , -5 , 92 , 157 , -104 , 42 , -297 , -887 , 57 , -225 , -516 , -466 
 -923 , -690 , 571 , 173 , -861 , -925 , -867 , 182 , 4 , 43 , 971 , 719 , -513 , -152 , 545 , 687 , -309 , 717 , 916 , -77 , -269 , 76 , 454 , 781 , 661 , -867 
 97 , -89 , 329 , 533 , 3 , -305 ,= ( ( ( E5 + J64 ) + N57 ) + J30 ) , 634 , 834 , -382 ,= ( ( ( J30 - G8 ) - E5 ) + T39 ) , 555 , -35 , 15 , -343 , -477 , 290 , 115 , -677 , -28 , -211 , -703 , -813 , 667 , 114 , -629 
 -218 , -716 , 794 , 37 , 213 , 567 , 848 , 545 , 788 , 533 , -993 , 203 , -59 , -890 , 819 , -815 , -148 , 776 , -140 , -746 , -33 , 905 , 811 , 964 , -388 , 701 
 -693 , -671 , -155 , 226 , 974 , 124 , 527 , -786 , -553 , 458 , -839 , -711 , 969 , 349 , -608 ,= ( E32 - ( ( W53 - Z18 ) - Y10 ) ) , 26 , 769 , 383 , -382 , -201 , 406 , 243 , 146 , -44 , 463 
 498 , 994 , 939 , 976 , -404 , 521 , 338 , -688 , 712 , 59 , 999 , 812 , 325 , -816 , -703 , 663 , -532 , 938 , 291 , -720 , -920 , 57 , 639 , 842 ,= ( E32 + ( Z18 - ( V47 + J64 ) ) ) , -13 
 -599 , -638 , 768 , -512 , -432 , -774 , -304 , 283 , -717 , -558 , -815 , -508 , 957 , 633 , -168 , -976 , -66 , -876 , 39 , 959 , -393 , 163 , -885 , -900 , -560 , -153 
 -682 , 767 , 999 , -174 , 264 , -118 , -820 , -575 , 979 , 632 , 528 , 797 , -463 , 764 , -802 , -447 , -913 ,= ( V47 - ( L62 - ( W32 - Y71 ) ) ) , 902 , 720 , -539 , 574 , -335 , -750 , 113 , 212 
 592 , -979 , -171 , 18 , -152 , -913 , -960 , 429 , 455 , -843 , 627 , -247 , 462 , -627 , 130 , 711 , -337 , 544 , -522 , -914 , 371 , -954 , 378 , 621 , -344 , -74 
 621 , -716 , -463 , 167 , 62 , 724 , -349 , 368 , -62 , 15 , 863 , -675 , 958 , 657 , -867 , -237 , 435 , -636 , 812 , -533 , 579 , 834 , -796 , -449 , 853 , -164 
 -945 , 849 , 550 , -875 , 529 , -412 , 405 , -575 , -902 , -741 , 192 , 654 , 514 , -925 , -499 , 540 , -314 , 76 , -378 , 184 , -772 , -880 , -971 , 773 , 711 , 82 
 -140 , 511 , 381 , -582 , 143 , -38 , -834 ,= ( ( ( R73 - E32 ) + B27 ) - C20 ) , 803 , 20 , -996 , -712 , 775 , -497 , -818 , -836 , 398 , 793 , -997 , -432 , -258 , 383 , 620 , -828 , -398 , 718 
 954 , 814 , -811 , -657 , 467 , 581 , -107 , -75 , 636 , 149 , -980 , 850 , -483 , -535 , 936 , -189 , 424 ,= ( ( W32 + ( J64 + E32 ) ) + Q41 ) , -291 , 779 , 348 , -608 , 566 , -16 , -578 , 544 
 223 , 224 , 494 , -941 , -847 , -58 , 878 , 547 , 437 , -697 , 194 , -651 , 261 , 786 , -223 , 567 , -281 , 677 , -897 ,= ( G8 - ( B27 - ( M92 + Y48 ) ) ) , -190 , 597 , 340 , 625 , 663 , -880 
 558 , 180 , 538 , 983 , 0 , 554 , -875 , -727 , -488 , 89 , 606 , -468 , -723 , 326 , -930 , 957 ,= ( ( W53 + ( J47 - R3 ) ) + R62 ) , 263 , 243 , 276 , -759 , 702 , 860 , -322 , -636 , 518 
 895 , -974 , -467 , -746 , -540 , 73 , 266 , 412 , -172 , 51 , 464 , 316 , -992 , 710 , 546 , 705 , 254 , -677 , 12 , 197 , 265 , -862 , -840 , 337 , -961 , -897 
 649 , -777 , -613 , 556 , -803 , -109 , 441 , -947 , 681 , 43 , -792 , 953 , 896 , -580 , -19 , -428 , 730 , -33 , -179 , -29 , -976 , -953 , 786 , -575 , -230 , -155 
 -536 , 649 , 157 , -641 , -459 , 216 , 445 , 956 , -569 , -772 , 145 , 782 , -838 , 1 , 353 , 769 , -487 , 880 , -865 , -545 , 747 , 622 , 973 ,= ( N65 - ( Z36 + ( G8 - P84 ) ) ) , 318 , -161 
 -92 , -115 , 456 , -350 , -922 , 490 , -817 , 677 , -81 , 978 , 34 , 140 , 6 , 643 , 448 ,= ( ( C20 - ( H77 - M92 ) ) + X83 ) , -68 , -476 , 320 , 206 , -982 , -338 , 211 , 818 , 975 , -933 
 67 , -331 , -691 , 886 , -390 , -505 , 816 , 414 , -119 , 869 , 669 , 722 , -288 , -613 , -687 , 378 , 179 , 822 , -368 , 575 , -285 , 600 , 921 , -888 , 520 , -843 
 892 , 469 , -712 , 358 , -858 , -369 , -697 , -571 , 571 , 562 , -688 , -916 , -342 , -445 , -835 , -331 , -531 , 663 , 498 , 544 , -817 , -565 , 786 , -938 , 121 , -332 
 993 , -801 , -887 , 572 , 281 , -880 , -485 , 724 , 320 , -966 , 229 , 539 , 352 , 817 , 618 , 797 , -77 , -172 , -377 , -939 , 61 , -827 , 132 , 644 , -148 , 416 
 -608 , -509 , -343 , -425 , 949 , -686 , 784 , 544 , 512 , 671 , -151 , 794 , 608 , -500 , -775 , -547 , 1 , 801 , -802 , -651 , 691 , -824 , 809 , -365 , -646 , -959 
 -372 , -453 , 537 , 631 , 128 , 460 , 558 , -54 , -444 , 752 , 296 , -220 , 689 , -155 , -487 , 635 , -691 , -921 , 624 , 293 , -380 , 509 , 791 , -905 , 88 , 564 
 -935 , 252 , 367 ,= ( ( ( V31 + E32 ) - V47 ) + N57 ) , 907 , -772 , 91 , 249 , 330 , 685 , 914 , 113 , 12 , 916 , -180 , -992 , 467 , -363 , -12 , -451 , 906 , 148 , -614 , 898 , -761 , 919 
 914 , -590 , -783 , 491 , -746 , -876 , -855 , -911 , 559 , -869 , 54 , 298 , -866 , 389 , -509 , 430 , 579 , -423 , 928 , -518 , 946 , 369 , 502 , -951 , -766 , 378 
 -134 , -444 , -385 , 198 , -455 , 128 , 438 , 96 , -650 , -332 , 199 , 977 ,= ( ( V47 + ( L62 + C20 ) ) + J64 ) , -642 , 308 , -586 , 62 , 7 , -379 , -904 , -144 , 986 , 51 , 875 , -513 , 442 
 654 , -314 , 817 , 723 , -138 , -932 , 542 , 906 , 233 , 25 , 211 , -752 , -696 , -356 , -480 , -571 , 359 , -788 , 983 , 429 , 789 , -747 , -466 , 44 , 879 , -529 
