 -767 , -42 , 1 , -801 , 620 , -912 , -537 , -746 ,= ( ( ( S27 - C26 ) + S6 ) - Q37 ) , 603 , 37 , 846 , 480 , 218 , 976 , -769 , 506 , -67 , -545 , 597 , 4 , 498 , 748 , -111 , -772 , -864 
 807 , -158 , 872 , 623 , -96 , -789 , -118 , 824 , 299 , 106 , -585 , 604 , 746 , -639 , -433 , -505 ,= ( ( ( S6 - S27 ) - I14 ) - F11 ) , 873 , -25 , -415 , -580 , 419 , -363 , -771 , 189 , -439 
 -543 ,= ( S6 + ( N49 - ( A30 - Q37 ) ) ) , 550 , -532 , -635 , 549 , -316 , -971 , -505 , 388 , -490 , 38 , -471 , 259 , 441 , 662 , 169 , -780 , 438 , -967 , 829 , 27 , 425 , -220 , -187 , 385 
 461 , -95 , -230 , 175 , 575 , 447 , -151 , -867 , 366 , -806 , -438 , -143 , 142 , 930 , -153 , 112 , -725 , 346 , -38 , -449 , 521 , 188 , 683 , 364 , -589 , 394 
 888 , 704 , 284 , -797 , 178 , -631 , 202 , 953 , -416 , -811 , 178 , 478 , 126 , -478 , -409 , -733 , -773 , -228 , 509 , -137 , -609 , -23 , -158 , -219 , 374 , -861 
 608 , 312 , -586 , -938 , 326 , 365 , 773 , 140 , 578 , 266 , 466 , -99 , -156 , 346 , 299 , -371 , -3 , 666 , -219 , 827 , -25 , -901 , 515 , 197 , 414 , -369 
 -570 , 203 , -283 , -849 , 689 , 987 , -542 , -303 , -46 , 327 , 914 , 973 , 971 , 767 , -105 , -398 , 89 , 7 , -997 , -889 , 889 , -454 , -768 , -26 , 825 , -963 
 -926 , -916 ,= ( S6 - ( U46 - ( M47 + L16 ) ) ) , -295 , 138 , 411 , 227 , 983 , -198 , -675 , -180 , 788 , -818 , -940 , -384 , -568 , -515 , 878 , 97 , 505 , -397 , 312 , 560 , -360 , -312 , 483 
 647 , -387 , 332 , -403 , -589 , 639 , 655 , 928 , 538 , 794 , 752 , 199 , 481 ,= ( F4 + ( Z29 - ( S6 - I42 ) ) ) , -717 , -277 , 173 , 620 ,= ( C26 + ( S6 - ( C19 + N26 ) ) ) , -586 , -559 , -930 , -289 , 868 , 451 , -189 
 -953 , -307 , -214 , -747 , 236 , -181 , 374 , 134 , -226 , -715 , 38 , -356 ,= ( ( Q50 + ( S21 + C49 ) ) - S31 ) , 880 , -100 , -79 , -184 , -70 , 675 , -991 , 958 , 151 , -190 , -918 , -667 , 210 
 -975 , 587 , 869 , -461 , -186 , -711 , 324 , -407 , 220 , -327 , -309 , -688 , -535 , -51 , 286 , -435 , -841 , -216 , 216 , -252 , 774 , -258 , 632 , 685 , 154 ,= ( Q20 - ( V7 + ( S6 - J50 ) ) ) 
= ( ( ( Z29 + K37 ) - N49 ) - G44 ) , 958 , -63 , -354 , 68 , 564 , -460 , -339 , 993 , 399 , -308 , -916 , -281 , 330 , 517 , 579 , -923 , -79 , -47 , -328 , 386 , -560 , 935 , 152 , -757 , 656 
 944 , 457 , -402 ,= ( E41 - ( V7 + ( S10 - U16 ) ) ) , 263 , 396 , 595 , -399 , -978 , -730 , 924 , -318 , 328 , -482 , -585 , -568 , 356 , -119 ,= ( M28 - ( U41 + ( O12 - S15 ) ) ) , 575 , 499 , -394 , 372 , 223 , -488 , 566 
 -449 , 292 , -73 , -175 , -753 , 350 , 758 , 606 , -397 , -821 , 74 , -288 , -116 , -416 , -517 , 197 , -321 , -549 , 481 , 942 , 764 , 988 , 600 , -89 , -812 , 849 
 -531 , 193 , 61 , 144 , 607 , -248 , -575 , 443 ,= ( ( I19 + ( V7 - S6 ) ) - C37 ) , -257 , -976 , -315 , 2 , 951 , -43 , -930 , 925 , -115 , -889 , 146 , -167 , 666 , -346 , -139 , -835 , 73 
 892 , 50 , 758 , -451 , -552 , -15 , 990 , 480 , -590 , -256 , 945 , -932 , -412 , -279 , -812 , -466 , -823 , -563 , 922 , 728 , -787 , -553 , -1 , -813 , 932 , 498 
 -384 , 251 , 881 , -290 , 518 , -861 , -195 , -879 , -730 , -188 , -362 , 215 , -509 , 840 , -769 , -412 , 678 , -580 , 491 , 375 , -308 , 200 , -431 , 510 , -597 , -840 
 675 , -521 , 596 , -555 , -5 , 757 , 259 ,= ( ( ( I19 - O14 ) - K37 ) + P38 ) , -580 , -667 , -633 , 141 , -730 , 801 , -193 , 270 , 99 , 32 , 527 , 607 , -285 , 196 , 235 , -644 , -484 , 275 
 -959 , -748 ,= ( ( ( C26 - K47 ) - F4 ) - Q20 ) , 259 , -848 , -345 , 459 , 341 , 677 , 608 ,= ( S10 + ( J50 + ( O14 + Q20 ) ) ) , -487 , 586 , -90 , -756 , -438 ,= ( S6 + ( ( C26 + S27 ) + L36 ) ) , -4 , -18 , 963 , 356 , -981 , -909 , -273 , -351 , 915 
 -466 , 912 , 566 , -651 , 82 , -404 , 601 , -699 , -77 , 61 , -865 , -766 , -9 , 723 , 309 ,= ( ( I14 - ( I19 - V7 ) ) - S27 ) , -643 , 447 , 564 , 791 , -231 , -992 , 158 , -606 , 759 , 747 
 -481 , -376 , 751 , -308 , 208 , -221 , -74 , -56 , 668 , -377 , -490 , -46 , -157 , -67 , -52 , -698 , -187 , 560 , 355 , 89 , -129 , 35 , 123 , 664 , 897 , 71 
 581 , -44 , -446 , 693 , -21 , 995 , -866 , -533 , -224 , 340 , 616 , 4 , 899 , 166 , 571 , -722 , -417 , -432 , -952 , 496 , 251 , 267 , -862 , 601 , -945 , 870 
 -795 , -728 , -186 , 776 ,= ( J50 - ( ( F11 - S6 ) + Z29 ) ) , -2 , 146 , -576 , -564 , 72 , -164 , -116 , 250 , -866 , 591 , -576 , -343 , 113 , -969 , 376 , -699 , -283 , 534 , -993 , 816 , 753 
 973 , -729 , 999 , 242 , 731 , 70 , 84 , -688 ,= ( S31 + ( F4 + ( F11 + N27 ) ) ) , 294 , -918 , 48 , -864 , -818 , 506 , 470 , 400 , 385 , -959 , 945 , -518 , 96 , -113 , 560 , 527 , 198 
 -133 , 686 , -995 , -464 , 288 , 42 , 770 , 148 , -158 , 11 , 12 , -397 , -216 , -506 , -56 , -832 , -162 , -694 , -174 , -95 , -371 , 995 , 243 , 337 , 523 , 575 
 292 , -405 , 365 , -379 , 804 , -372 ,= ( H45 - ( ( K37 - Z29 ) + I19 ) ) , 661 , 446 , -139 , -93 , 299 , 838 , 319 , 577 , -395 , 489 , -530 , 412 , 847 , 294 , -619 , -524 , -713 , -526 , -12 
 961 , -679 , 911 , 376 , 472 , -830 , 651 ,= ( ( ( I19 + S27 ) + O14 ) + Q37 ) , 442 , 153 , 666 , 127 , -906 , 803 , -320 , 666 , 530 , -794 , -607 , 683 , 91 , 12 , 741 , 463 , -45 , 71 
 180 , -778 , 511 , -328 , 639 , 148 , 405 , 379 , -884 , -554 , -205 , -218 , 990 , 305 , -783 , 136 , -634 , 326 , -269 , -338 , 582 , 264 , 302 , 693 , 366 , 223 
 295 , 665 , -923 , 260 , 214 , 751 , 683 , -667 , -556 , -475 ,= ( C26 + ( ( Z29 + V7 ) + I14 ) ) , -276 , 997 , 959 , -103 , 555 , -256 , -676 , -998 , -229 , 8 , 391 , 913 , 820 , 924 , 349 
 788 , -91 , -675 , -221 , -469 , -57 , -477 , 29 , 792 , -15 , 576 , 686 , -516 , 268 , -887 , 637 , -780 , -261 , -48 , 415 , -221 , -64 , -442 , 388 , 641 , -461 
 54 , -996 , -179 , 985 , -326 , 437 , -808 , -801 , -796 , 724 , 861 , 729 , 40 ,= ( S6 - ( ( F4 + C26 ) + S10 ) ) , 661 , 590 , 479 , -400 , 864 , -700 , 791 , -794 , 280 , -540 , 293 , -522 
 -371 , 517 , -68 , -736 , 32 , -874 , 759 , 875 , -410 ,= ( ( I19 - ( H45 + S6 ) ) + O14 ) , -302 , -238 , 398 , 985 , 31 , -968 , -572 , -278 , -410 , -883 , 320 , -124 , 301 , 411 , -829 , 7 
