 -22 , 888 , 760 , -317 , -879 , -137 , 823 , -566 , -603 , -860 , -232 , 142 , 348 , -837 , 148 , -239 , -483 , -571 , -278 , 608 , -627 , 539 , -673 , -751 , 711 , 79 
 235 , -228 , -74 , -406 , -278 , 249 , 77 , -586 , 584 , -853 , 326 , 833 , -705 , 336 , 473 , -427 , 674 , 752 , 885 , 259 , -94 , -35 , 303 , -206 , -979 , 89 
 432 , 534 , -471 , 512 , -554 , -751 , -835 , -188 , 0 , 11 , 761 , 821 , 81 , 228 , -567 , -277 , 936 , -828 , 93 , -906 , 53 , 180 , -839 , -326 , 634 , 593 
 652 , 0 , 781 , -532 , -983 , -277 , 841 , -423 , 847 , 941 , -791 , -496 , 679 , 956 , 701 , -88 , 489 , 617 , 164 , -774 , -205 , -855 , -417 , 507 , -439 , -144 
 -823 , 543 , -259 , 771 , 97 , -16 , -203 , 782 , 309 , -454 , -574 , 422 , 399 , -474 , -465 , -862 , -896 , -682 , -962 , -628 , -919 , -129 , 785 , -978 , 611 , -452 
 -954 , -116 , 52 , -510 , 927 , 149 , 6 , 642 , -454 , 177 , 275 , -333 , -362 , 961 , 774 , 687 , 62 , -33 , -291 , 956 , 512 , -556 , 66 , -85 , -746 , 306 
 -22 , 877 , 828 , 399 , -49 , 566 , 851 , -968 , 723 , 288 , 309 , 302 , 374 , 651 , -210 , -655 , -806 , -345 , -365 , 771 , -930 , -184 , -783 , -259 , -700 , -762 
 612 , 991 , 81 , 843 , -236 , 292 , -834 , -161 , 451 , 50 , -203 , 877 , -968 , -256 , -84 , -790 , 627 , -265 , -801 , 296 , -186 , -661 , 94 , 949 , 497 , -346 
 -513 , 697 , 896 , -782 , 300 , -629 , 157 , 423 , 529 , 670 , -978 , 736 , 377 , -652 , -878 , -330 , -68 , -615 , -234 , -98 , 989 , -900 , -768 , 965 , -958 , 793 
 -199 , -181 , 997 , 770 , -228 , -521 , 728 , -325 , -307 , 480 , 328 , 339 , 661 , 957 , 231 , 616 , -868 , 332 , -22 , -146 , 369 , -491 , 35 , 859 , 636 , -772 
 -999 , 400 , 693 , -999 , -479 , -949 , -219 , -87 , 187 , 978 , -734 , 144 , 706 , 554 , -215 , -767 , 63 , 889 , 206 , 203 , 74 , -383 , -568 , -907 , 89 , 755 
 438 , -277 , 366 , -307 , -752 , -778 , -319 , 636 , 259 , 927 , -580 , -632 , 760 , 915 , 796 , -430 , -632 , 887 , 442 , 398 , 796 , 98 , -861 , 987 ,= ( Y34 + O79 ) , 638 
 764 , -392 , 606 , -360 , 959 , -690 , -886 , 936 , 667 , 246 , -862 , -655 , -975 , -911 , -532 , -124 , 916 , 536 , 639 , -214 , 626 , -393 , 282 , 689 , -274 , 462 
 340 , -126 , 394 , 214 , 667 , -171 ,= ( I10 - N146 ) , 912 , -951 , 987 , -363 , 506 , -389 , -221 , 216 , -444 , 509 , -490 , -994 , -320 , -53 , -551 , 35 , 412 , -333 , 606 
 -234 , 210 , 546 , 371 , 113 , -574 , 92 , -917 , 606 , 414 , -520 , 3 , -27 , 678 , -494 ,= ( W54 + A88 ) , 605 , 227 , 121 , -178 , 636 , -491 , 727 , 330 , 297 ,= ( I10 + Y34 ) 
 -544 , 297 , -314 , -732 , 804 , 848 , -386 , -994 , -547 , 549 , 752 , -320 , 86 , -87 , -665 , 647 , -27 , 307 , 298 , -762 , 20 , -385 , -13 , 964 , -866 , -672 
 -783 , 743 , 741 , 504 , 362 , 571 , -19 , -3 , -88 , 374 , -854 , -200 , 359 , -212 , -625 , -452 , 682 , -691 , -711 , 485 , -606 , 504 , -370 , -290 , 644 , -791 
 188 , -448 , 618 , 379 , 189 , -96 , 72 , -469 , 190 , 664 , 664 , -255 , 50 , 58 , -697 , 91 , -110 , -570 , -782 , -546 , 678 , 319 , 363 ,= ( J42 + A88 ) , -916 , 928 
 -171 , -656 , 769 , -733 , 238 , 549 , -329 , 136 , -154 , 29 , -176 , -236 , 400 , -424 , 862 , 20 , 990 , -977 , -677 , 365 , 313 , -565 , -281 , 182 , -344 , 886 
 593 , 593 , 826 , -883 , 233 , -766 , 272 , 614 , -677 , -575 , 159 , 148 , 809 , -446 , 932 , 215 , 121 , -428 , 883 , -130 , 490 , 641 , 432 , -799 , 88 , 656 
 -548 , 771 , -773 , 930 , -167 , 578 , 926 , 995 , -734 , 670 , 566 , 76 , 797 , -228 , -13 ,= ( L33 + T112 ) , 571 , 609 , 530 , -669 , 720 , -484 , 747 , 400 ,= ( A144 + C90 ) , 185 
 -972 , 977 , -51 , -447 , -322 , -572 , -681 , -668 , 87 , 137 , -10 , -109 , 143 , -901 , -83 , -303 , -882 , 416 , 538 , 486 , -320 , -777 , 469 , 533 , 515 , 238 
 -685 , 769 , 417 , 679 , -232 , 291 , 746 , -334 , -838 , -450 , 947 ,= ( T112 - S4 ) , -446 , -824 , 707 , 451 , -508 , 401 , -695 , -462 , 929 , -176 , 370 , 273 , 943 , -19 
 -523 , -710 , -187 , 641 , -963 , 942 , 932 , -986 , -776 , 74 , 265 , -858 , -267 , 485 , 862 , 729 , -710 , -919 , -477 , -471 , -727 , 76 , 633 , -154 ,= ( G24 + E80 ) , 84 
 -99 , -873 , 735 , 715 , -603 , 264 , 428 , 348 , 44 , -884 , 312 , 66 , 450 , -782 , 374 , 333 , 413 , -767 , 611 , -460 , -225 , 839 , 544 , -235 , 656 , -794 
 898 , -112 , 293 , 234 , -653 , -843 , -293 , -604 , 876 , -68 , -51 , 450 , -188 , 12 , 501 , 911 , 601 , -726 , 57 , -445 , -292 , -996 , -55 , 698 , 777 , 150 
 551 , -6 , -43 , -91 , -948 , 891 , -364 , 579 , -654 , -180 , -950 , 995 , -914 , 941 , 488 , -660 , -16 , -204 , 21 , 151 , -861 , -229 , -453 , -794 , -59 , 792 
 876 , -41 , 657 , -782 , 409 , -412 , -588 , 462 , -866 , -816 , 153 , 54 , -405 , -520 , -568 , -646 , -179 , -690 , -484 , -937 , 125 , -226 , 474 ,= ( E80 - A144 ) , -290 , -348 
 -150 , 748 , 375 , 822 , -199 , -708 , -471 , 586 , -8 , 205 , -406 , -415 , -785 , -869 , -932 , 924 , 255 , -757 , -260 , 641 , 431 , 193 , 121 , 86 , 930 , 361 
 -364 , 96 , 459 , -156 , 50 , 983 , -715 , 150 , 461 , -640 , 244 , 491 , 595 , 329 ,= ( P51 - G82 ) , -320 , 24 , -386 , -641 , -855 , 383 , -329 , -77 , 454 , -495 , 23 
 38 , -129 , -156 , 572 , 381 , -341 , -712 , 528 , 747 , 366 , 95 , -709 , -4 , -776 , -110 , 584 , -270 , 644 , 538 , -448 , -790 , -91 , 485 , 573 , 420 , 514 
 708 , -86 , 297 , -929 , -624 , -133 , -763 , -335 , 134 ,= ( M56 + G24 ) , 939 , -243 , -11 , -942 , -310 , -482 , 556 , 747 , -117 , -111 , -108 , -132 , -396 , 470 , 20 , 766 
 -13 , -80 , 218 , 557 , 19 , -177 , -757 , 995 , -26 , 481 , -160 , -580 , 136 , -230 , -969 , -390 , -20 , -641 , 237 , 173 , 561 , 862 , 627 , -135 , 712 , 694 
 -87 , -550 , 480 , -992 , -518 , 431 , -502 , 772 , 125 , 474 , 309 , 638 , -120 , 482 , 519 , -945 , 414 , -557 , -33 , -362 , 46 , 782 , -334 , 608 , -644 , 158 
 -882 , 415 , -469 , 322 , 731 , -506 , -452 , 77 , -188 , 143 , 310 , 383 , 922 , -541 , 329 , -919 , 776 , 337 , -114 , 997 , -440 , -576 , 734 , 384 , -343 , 75 
 206 , 66 , -830 , 15 , -855 , 297 , 43 , -912 , -585 , -968 ,= ( P31 - O135 ) , -175 , 349 , 193 , 514 , 67 , -711 , -161 , 499 , -932 , -180 , 259 , 392 , -159 , 521 , -91 
 880 , 998 , 135 , -432 , 179 , 415 , -429 ,= ( A144 + W69 ) , 179 , -99 , 920 , 677 , -879 , -285 , 789 , -322 , -862 , -614 , 800 , -227 , -755 , 463 , 181 , -169 , -654 , 650 
 231 , -816 , -575 , 705 , 367 , 839 , 268 , -691 , 258 , -672 , 851 , 873 , 887 , 285 , 693 , -273 , 475 , 997 , 290 , 987 , 272 , 458 , -448 , -487 , -251 , 275 
 578 , 617 , -488 , -983 , 988 , -204 , 174 , -15 , -553 , 201 , -879 , -953 , 739 , -700 , 410 , 53 , 315 , -477 , -13 , -42 , -350 , 861 , -375 , 908 , 657 , 615 
 565 , 819 , -159 , 884 , 276 , 444 , 41 , 440 , 697 , 913 , 59 , 256 , 472 , 46 , -831 , 454 , -685 , -792 , 846 , 605 , -473 , 489 , -799 , 295 , -833 , -185 
 761 , 709 , -537 , 254 , 765 , 99 , 638 , 644 , 480 , -145 , -533 , -504 , 550 , 95 , 138 ,= ( U119 - E80 ) , -421 , -59 , -135 , 889 , 505 , 198 , 855 , 255 , -85 , 136 
 -296 , 306 , 8 , -458 , 737 , -147 , -543 , -407 , 813 , -383 , 660 , -908 , -196 , 812 , -729 , -404 , 148 , 795 , -619 , 644 , -618 , -678 , -265 , 323 , -486 , 418 
 320 ,= ( V70 + M136 ) , -282 , -136 , 954 , -499 , 598 , -554 , -790 , 33 , -130 , -688 , -680 , -629 , -271 , -113 , -605 , 743 , -382 , 70 , 358 , 65 , 919 , 856 , -756 , -800 
 66 , 729 , 936 , -933 , 899 , -746 , 674 , -618 , 650 , 471 , 775 , 348 , 362 , 427 , -81 , 628 , 755 , -164 , -917 , 327 , -539 , -567 ,= ( O79 - L33 ) , 486 , -151 , -749 
 917 , 62 , 319 , 711 , -948 , 714 , 727 , 791 , 474 , 89 , 196 , 324 , 680 , -468 , 723 , -155 , -365 , 52 , -732 , 661 , 113 , 957 , -500 , -696 , -877 , 524 
 42 , -40 , 229 , 716 , 725 , 610 , -781 , -946 , 667 ,= ( S4 + V42 ) , -687 , 515 ,= ( T112 + P31 ) , 169 , 41 , -473 , 521 , -323 , -907 , -495 , 801 , -778 , 510 , -305 , -499 , -763 
 -290 , 879 , -136 , 933 , -963 , 922 , 964 , 512 , 644 , 262 , -759 , -544 , -531 , -779 , 647 , 296 , 162 , -626 , 521 , 771 , -432 , -161 , -310 , -828 , -512 , 506 
= ( Y34 + J85 ) , 35 , 354 , -280 , -880 , 576 , -338 , -248 , 80 , 898 , 476 , -260 , -708 , 114 , 404 , 707 , 112 , 843 , 694 , 631 , 345 , -270 , 691 , -898 , 304 , 314 
 -196 , 129 , 637 , 542 , 991 , 66 , -28 , 229 , 64 , 445 , -367 , 130 , 691 , 424 , -171 , -236 , 478 , -66 , 822 , 300 , 551 , 59 , 722 , 482 , 977 , 755 
 -785 , 260 , 334 , 559 , -277 , 365 , 466 , 35 , 402 , 219 , -239 , 821 , -579 , -353 , -225 , 528 , 456 , 985 , -640 , -84 , 435 , 285 , 145 , -924 , 645 , 321 
 363 , -376 , -709 , 278 , 432 , -212 , -4 , -506 , -73 , 205 , -823 , -781 , -739 , 665 , -442 , -335 , -342 , -239 , 544 , 383 , 613 , -895 , 246 , -327 , 146 , 574 
 123 , 862 , -464 , -100 , -198 , -296 , 133 , -193 , -519 , -576 , -411 , -251 , 833 , -563 , -254 , -880 , -966 , -225 , 526 , 936 , 725 , 746 , -147 , -211 , 461 , 877 
 -439 , -844 , -877 , -880 , 989 , -912 , 131 , -2 , -13 , -298 , 306 , 692 , -346 , -15 , -802 , 36 , -436 , -698 , 467 , 877 , -327 ,= ( T149 - Z88 ) , -217 , -727 , -317 , -119 
 -162 , -874 , 444 , -281 , 911 , 727 , -985 , 50 , 78 , -948 , 579 , 626 , 96 , 151 , 392 , -14 , 364 , -473 , 396 , -397 , -212 , 551 , -347 , 148 , 222 , 465 
 386 , -958 , 538 , 571 , 20 , 131 , 352 , -530 , 269 , -646 , 248 , 735 , 478 , 102 , -539 , -889 , 641 , -213 , -898 , 777 , 871 , -756 , 390 , 948 , -778 , 757 
 400 , -226 , 657 , 186 , 304 , -255 , 226 , 873 , -226 , -856 , 62 , -208 , 850 , 896 , 80 , -553 , 293 , 326 , -495 , 714 , -148 , -284 , 821 , -653 , -807 , -443 
 927 , 736 , 533 , -38 , 349 , 204 , 579 , 973 , -541 , -591 , -238 , -428 , -607 , 494 , -415 , 942 , 83 , -988 , 270 , -942 , 734 , -385 , -437 , 205 , -521 , 274 
 829 , 884 , -600 , -708 , -935 , 245 , -383 , -464 , 559 , -818 , 297 , 671 , -516 , 263 , -460 , 991 , 280 , -522 , -934 , -312 , -513 , 157 , 401 , -87 , -49 , -618 
 -759 , -221 , -212 , -629 , 754 , -230 , 183 , -354 , -846 , -774 , 83 , 703 , -86 , 216 , 890 , 445 , -785 , -651 , 329 , -219 , 16 , 281 ,= ( K46 + H47 ) , 893 , -381 , -646 
 463 , 830 , -686 , 955 , -505 , 942 , 316 , 822 , 198 , -29 , -773 , -391 , -688 , -712 , 886 , 877 , -630 , 545 , 636 , -920 , -786 , 475 , 854 , -927 , -914 , -54 
 -122 , -296 , 464 , -965 , 882 , 860 , 210 , 924 , -657 , -199 , 103 , 972 , -796 , -891 , -190 , -729 , 409 , 982 ,= ( U119 + X104 ) , -67 , 533 , -242 , -861 , 165 , 91 , 9 
 -392 , 31 , 422 , 584 , 76 , -705 , -172 , -555 , -142 , -491 , 751 , 277 , -293 , -127 , 750 , 835 , -648 , -960 , -844 , 123 , -738 , -742 , -948 , 654 , 480 , -338 
 -162 , -92 , 81 , -374 ,= ( L33 + T112 ) , -450 , 374 , 178 , -178 , 696 , -378 ,= ( P25 + U119 ) , -699 , 469 , -653 , 319 , 30 , -185 , 210 , 844 , 251 , -912 , 566 , 356 , -458 , -349 
 585 , -525 , 823 , 304 , -750 , 922 , -6 , 205 , -124 , 735 , 987 , 115 , 669 , -390 , 824 , -632 , 669 , 785 , -221 , 6 , 360 , -4 , 543 , -589 , -203 , 435 
 878 , 710 , 0 , -519 , 519 , -883 , -745 , 538 , 850 , -79 , -488 , -660 , 933 , 996 , 164 , 557 , 592 , 135 , 159 , -252 , 503 , -345 , -81 , 525 , 134 , -466 
 638 , -901 , -882 , -838 , 257 , 846 , 541 , -787 , 110 , 70 , -420 , -841 ,= ( M56 - W54 ) , -753 , -645 , 618 , -34 , -17 , -472 , 278 , -469 , -886 , -908 , 47 , 424 , -493 
 669 , 216 , 390 , -692 , 99 , -460 , -648 , -821 , -315 , -527 , -100 , -139 , -642 , -325 , -849 , -194 , 534 , 920 , 681 , -986 , 438 , -882 , -192 , -776 , -208 , -499 
 555 , -173 , 944 , -506 , -654 , -580 , 288 , -318 , -752 , -152 , 491 , 423 , -308 , 843 , 771 , 917 , 83 , 832 , 137 , 104 , 511 , -584 , -534 , 816 , -440 , -790 
 216 , 165 , -57 ,= ( M56 + N146 ) , -357 , 123 ,= ( S4 + V123 ) , -809 , -58 , -107 , 567 , -132 , -374 , -147 ,= ( T112 + E73 ) , 109 , -226 , -83 , -939 , -460 , -86 , 319 , 355 , -928 , -473 , 940 
 766 , -56 , -820 , -760 ,= ( Y157 - N146 ) , -736 , 947 , -707 , -604 , 717 , 294 , 181 , 170 , -656 , 116 , -333 , -431 , -36 , 695 , -422 , 707 , -917 , -629 , -318 , -141 , -644 
 -139 , -920 , 830 , 675 , -646 , -669 , -881 , -479 , 810 , 803 , -411 , -701 , -132 , 169 , 674 , -568 , -993 , 250 , 531 , -490 , 769 , 184 , 656 , 721 , -110 , 245 
 -100 , 884 , -187 , 713 , -871 , 773 ,= ( E73 - V123 ) , -613 , -823 , 192 , 291 , 599 , -133 , 676 , -281 , -99 , -215 , -232 , 116 , 776 , 0 , 239 , 275 , -915 , -534 , -364 
 526 , -659 , 680 , 446 , 948 , 967 , 316 , -960 , 787 , -428 , -970 , -902 , 820 , -528 , -797 , 938 , -496 , -748 , -968 , -170 , 393 , 192 , -196 , -819 , -652 , -184 
 -824 , 209 , -482 , -561 , -680 , 375 , -288 , 690 , 652 , 50 , -966 , -152 , 634 , 657 , -399 , 826 , 631 , 187 , -278 , -866 , -315 , -913 , -928 , -289 , -589 , -911 
 721 , -478 , -138 , 190 , -549 , 281 , 719 , 735 , 674 ,= ( A144 + A58 ) , -118 , 543 , 801 , 905 , 489 , 394 , -112 , 924 , -800 , 67 , 5 , -850 , 527 , 58 , 609 , 57 
 -524 , -912 , -735 , 281 , 118 , 536 , 251 , 663 , 346 , -193 , -461 , 499 , -182 , 593 , -118 , 34 , -207 , -754 , 330 , 256 ,= ( M136 + H123 ) , 72 , -350 , 108 , -163 , 707 
 -370 , -43 , -686 , 336 , -683 , -23 , 259 , 896 , 723 , -909 , -502 , -381 , 109 , 159 , -714 , -747 , -573 , -223 , -968 , 298 , 358 , -75 , -870 , -768 , -945 , -393 
= ( P31 + G24 ) , -565 , 842 , 991 , -880 , -612 , -886 , 811 , 441 , -790 , -210 , 517 , 753 , -515 , -801 , 154 , -336 , -973 , 785 , 525 , 823 , 880 , -602 , -918 , -92 ,= ( U119 - T149 ) 
 -198 , 139 , -433 , -262 , 227 , 709 , 664 , 56 , 939 , 313 , -169 , 720 , 166 , 2 , -483 , -616 , 281 , -778 , 476 , -704 , -193 , 181 , -899 , 104 , 668 , 527 
 224 , -516 ,= ( J56 - Y31 ) , -435 , 532 , 104 , -478 , 511 , -898 , 67 , 734 , 182 , 474 , -660 , 402 , -976 , 481 , -697 , 265 , 134 , 766 , -176 , -235 , 693 , -217 , 267 
 -73 , -72 , -296 , 850 , 35 , 216 , -840 , 378 , -199 , -424 , -245 , -764 , 194 , -504 , -900 , -805 , 428 , -874 , 323 , 903 , 681 , 353 , 702 , 90 , 503 , 58 
 -805 , 775 , 327 , -536 , 906 , 889 , 133 , 851 , 674 , -344 , -347 , -550 , -834 , 817 , -117 , 643 , 386 ,= ( Y34 - J56 ) , 990 , -580 , -350 , -315 , -938 , 217 , 759 , 115 
 -491 , 437 , 750 , -421 , 330 , -725 , 232 , 15 , -906 , 960 , -440 , 67 , 9 , 31 , 70 , 729 , -716 , -808 , 472 , -658 , -271 , -122 , 568 , -50 , 175 , -616 
 -849 , 863 , -372 , 906 , -810 , 737 , -568 , -360 , -379 , 26 , -364 , 815 , -214 , -187 , 753 , 912 , 319 , 257 , 694 , 891 , -528 , -257 , -732 , 104 , -496 , 733 
 -434 , 917 , 995 , 949 , 978 , 470 , -933 , -222 , -19 , -98 , 89 , -656 , -312 , -152 , -754 , -932 , -148 , 852 , 906 , 467 , 562 , -599 , -924 , 72 , 348 , -153 
 -204 , -678 , 181 , 441 , -396 ,= ( M136 - O126 ) , -774 , 513 , 196 , -187 , -580 , -54 , -427 , -163 , -739 , 447 , -68 , 251 , -844 , -440 , -480 , 630 , 741 , -229 , -218 , 950 
 -614 , -193 , -808 , -671 , 468 , -746 , 542 , 876 , -603 , 772 , -892 , -798 , 350 , -901 , -874 , -828 , 558 , -366 , -720 , 366 , 422 , -445 , 914 , -455 , 169 , -720 
 -570 , -614 , 703 , 29 , -229 , 408 , -662 , -899 , -2 , -254 , 854 , -729 , -70 , -215 , 654 , 912 , 597 , 858 , 95 , -403 , -844 , 349 , 473 , 489 , -196 , -517 
 904 , -644 , -718 , -261 , -662 , 207 , 716 , -747 , -149 , 511 , -99 , -130 , 325 , -298 , 677 , -234 , -807 , 909 , 470 , 535 , 97 , 741 , 251 , 719 , -91 , -360 
 -906 , 565 , 366 , -557 , -50 , -501 , -290 , -571 , 650 , 386 , -284 , 426 , 811 , -64 , -351 , -855 , -341 , 64 , 356 , -965 , 542 , 478 , 931 , -818 , 771 , -557 
 412 , 499 , 850 , 73 , -48 , -637 , -461 , -309 , 630 , -398 , -381 , 127 , -255 , 819 , 698 , 298 , -262 , -585 , 509 , 793 , 598 , 750 , 485 , 82 , 396 , 834 
 495 , -861 , 643 , 276 , -449 , -347 , -132 , -186 , -926 , 848 , -2 , 553 , 49 , -285 , 922 , 436 , -112 , -106 , -281 , 62 , -337 , -857 , 493 , 769 , -399 , 456 
 889 , -50 , -480 , 644 , -335 , -77 , -634 , 781 , 352 , -847 , 2 , 222 , 875 , 295 , 512 , 242 , -727 , 145 , 407 , -461 , -600 , 337 , -66 , -600 , 196 , 608 
 -639 , 421 , 170 , -261 , 331 , -842 , 410 , 760 , -812 , -532 , -139 , -604 , -61 , -297 , -917 , -969 , 244 , -274 , 17 , 685 , -798 , 881 , 259 ,= ( W54 + D79 ) , 496 , -801 
 -953 , 813 , 44 , -196 , 210 , 881 , -277 , 362 , 289 , 293 , 101 , -283 , 500 , -567 , 602 , 560 , -719 , 426 , 810 , -533 , -874 , 771 , -801 , 129 , 182 , -297 
 -149 , -546 , -105 , 679 , 103 , -952 , -634 , -446 , -516 , 544 , 498 , -106 , 823 , 655 , -398 , 99 , -50 , -719 , -940 , -39 , 502 , -162 , -840 , 652 , 47 , 73 
 511 , -453 , 162 , -164 , 437 , -701 , -744 , -183 , 889 , 753 , 551 , -567 , 111 , 601 , 784 , 514 , 660 , -336 , -103 , 10 , -630 ,= ( I10 + W54 ) , -798 , -761 , 702 , -371 
 -180 , -554 , 714 , 734 , -858 , -1 , -106 , -792 , 57 , -650 , -209 , -512 , -709 , 584 , -548 , -487 , -374 , 288 , 204 , -406 , -989 , -453 , -202 , 878 , 214 , -361 
 76 , -210 , 838 , -978 , 503 , -123 , -70 , -343 , 739 , 511 , 96 , 859 , -35 , 585 , -42 , -474 , -202 , -664 , -166 , 863 , -370 , 367 , 897 , -755 , 217 , 146 
 681 , -974 , -749 , -976 , -833 , -403 , -141 , 504 , 77 , 604 , -277 , 414 , 807 , 973 , -733 , 870 , -195 , 587 , 670 , 333 , 237 , -110 , 435 , -883 , -993 , 679 
= ( J42 - K46 ) , -922 , -173 , 403 , -676 , -920 , -294 , -703 , 435 , 162 , -307 , 685 , -442 , -740 , 524 , 196 , 586 , -937 , -703 , -967 , -484 , 607 , -340 , -683 , -842 , -519 
 -18 , 347 , 277 , 359 , 884 , 679 , -445 , 931 , -729 , 894 , -751 , 920 , 958 , 118 , -599 , 464 , -300 , 872 , 952 ,= ( S4 - J56 ) , -631 , -788 , -602 , 169 , -753 , -96 
 -274 , -968 , 665 , -431 , -37 , -963 , 986 , -460 , 433 , 291 , -766 , 245 , -501 , -644 , 763 , -678 , -530 , -750 , 653 , 998 , -601 , -827 , -833 , 270 , 340 , 965 
 -226 , 178 , 272 , 845 , -579 , -784 , -398 , 168 , 746 ,= ( Y34 - T137 ) , -305 , 632 , 51 , 4 , 949 , 718 , -933 , 916 , 126 , -32 , -357 , -274 , 44 , -135 , 530 , 736 
 -450 , 859 , -684 , 260 , -137 , -71 , -678 , -258 , 606 , -315 ,= ( X38 + Y154 ) , -748 , 120 , -483 , 180 , -576 , 123 , -450 , -646 , -9 , 879 , 940 , 259 , -808 , -861 , 139 
 980 , 388 , 296 , 622 , 575 , 432 , -418 , -27 , -469 , -578 , -481 , -849 , -705 , 679 ,= ( T112 + J56 ) , -348 , -514 , 52 , -939 , -49 , 426 , -481 , -836 , -100 , -167 , 317 
 -70 , 122 , 106 , 458 , -552 , -867 , 690 , -540 , -279 , -500 , -521 , -18 , -5 , -23 , 701 , -11 , -658 , -992 , 790 , -295 , 718 , 408 , 945 , 818 , 802 , 243 
 264 , -962 , 494 , -138 , -213 , -51 , -686 , -842 , -82 , 957 , 467 , -812 , -771 , -551 , 110 , -11 , -507 , -848 , 857 , 730 , -597 , 436 , 483 , 431 , -123 , -183 
 -983 , 190 , 523 , -886 , 853 , 833 , -22 , 965 , 261 , -424 , 159 , 387 , 135 , -609 , -468 , -511 , -985 , -279 , -813 , -639 ,= ( D79 + O79 ) , -743 , -616 , -594 , -359 , 329 
 731 , -985 , 93 , -477 , 589 , 358 , 24 , 937 , 568 , 977 , 659 , -128 , -700 , 166 , 4 , -932 , 800 , -980 , 719 , 281 , 886 , 191 , 401 , 897 , -246 , 332 
 855 , -550 , -876 , -823 , 578 , -272 , 626 , -796 , 42 , -134 , 321 , 927 , 795 , 379 , -888 , 506 , -856 , -939 , 477 , -113 , 972 , -330 , 32 , 668 , 751 , -808 
 51 , -475 , -567 , -290 , 796 , -137 , -750 , 860 , 646 , -198 , 449 , 690 , -178 , 187 , -583 , 98 , -180 , -950 , -682 , 463 , -634 , -636 , -518 , -419 , -781 , -529 
 221 , -345 , -945 , 458 , -621 , 795 , 429 ,= ( T137 + U86 ) , -692 , 19 , 828 , -485 , -626 , -523 , 686 , -363 , -140 , -707 , -226 , -42 , 386 ,= ( M56 + E80 ) , 312 , 673 , -802 , 629 
 139 , 201 , 513 , -840 , -192 , 656 , -618 , -151 , 630 , -290 , -399 , 833 , -942 , -728 , 148 , -482 , 809 , 41 , 569 , 447 , -479 , 664 , -387 , -672 , 60 , 905 
 -594 , 389 , -409 , -85 , 453 , -287 , 935 , 261 , 756 , -581 , -506 , -212 , -412 , 964 , 745 , 573 , 29 , 642 , 70 , -616 , -754 , 697 , -568 , -685 , 181 , 578 
 792 , 198 , -240 , 54 , -787 , -517 , -984 , 615 , -151 , -377 , 860 , 474 , -676 , 884 ,= ( G82 - F96 ) , 673 , 213 , -642 , -1 , -744 , -40 , -682 , -985 , 387 , 783 , -149 
 -146 , 169 , 69 , 817 , 375 , 896 , -383 , -244 , -989 , -656 , 234 , 581 , 501 , 487 , -126 , -283 , 401 , -373 , -471 , 810 , -402 , 28 , 327 , 924 , 624 , 30 
 397 , -64 , -120 , 916 , -288 , -300 ,= ( W54 + S4 ) , -109 , -614 , -658 ,= ( X38 + K115 ) , -156 , -239 , 988 , 530 , 147 , 744 , 413 , 27 , 771 , -980 , -141 , 255 , 620 , -814 , 505 
